Restaurant ID,Restaurant Name,City,Locality,Longitude,Latitude,Cuisines,Average Cost for two,Has Table booking,Has Online delivery,Price range,Aggregate rating,Votes
18337892,Noorjahan,New Delhi,New Friends Colony,77.29254572,28.56159495,"North Indian, Mughlai, Chinese",700,No,No,2,3.8,17
18337893,The Luggage Room Kitchen And Bar,New Delhi,Connaught Place,77.2228667,28.6331626,"North Indian, Continental, Fast Food",1400,Yes,No,3,3.5,63
18337894,Prankster,Gurgaon,Sector 29,77.0633573,28.4691662,"Modern Indian, North Indian",1500,Yes,No,3,4.8,1478
18337896,Pizza Street,Faridabad,Suraj Kund,77.2903,28.50064,"Fast Food, Pizza",550,No,Yes,2,2.6,12
18337898,Vaishnu Bhojanalaya,New Delhi,GTB Nagar,77.2042028,28.698905,North Indian,150,No,No,1,3.1,13
18337904,Keventers,Gurgaon,Sector 14,77.0481041,28.4736495,Beverages,250,No,No,1,2.6,18
18337905,Keventers,Noida,"Logix City Centre, Sector 32, Noida",77.3535737,28.5743001,Beverages,400,No,No,1,3.5,34
18337907,Gabbar Di Hatti,New Delhi,Vikas Marg,77.3103529,28.6580412,"North Indian, Mughlai",300,No,No,1,3.4,19
18337913,Tasty Fare,Gurgaon,DLF Phase 5,77.0957635,28.4486392,"American, Fast Food",600,No,Yes,2,3.4,42
18337917,Queens Caf��,Gurgaon,"MGF Metropolitan Mall, MG Road",77.0801793,28.4805091,"Cafe, North Indian",900,Yes,No,2,4,62
18337920,Weird Time Food,New Delhi,Safdarjung,77.19384637,28.56078871,"Continental, Fast Food",600,No,Yes,2,3.6,49
18337921,Melting Flavours,Noida,Sector 72,77.3810922,28.5663966,North Indian,800,No,Yes,2,3.4,21
18337922,Cake Me Up,New Delhi,Jangpura,77.2415481,28.5799189,Bakery,400,No,No,1,3.1,7
18337924,The Fashion Street Caf��,New Delhi,Shahpur Jat,77.2137046,28.549033,"Cafe, North Indian, Chinese, South Indian",650,No,Yes,2,3.2,18
18337925,RollsKing,Noida,Sector 33,77.3536634,28.5743086,Fast Food,400,No,No,1,3.4,22
18337927,RollsKing,New Delhi,"DLF Place Mall, Saket",77.21593738,28.52888088,Fast Food,400,No,No,1,4.1,71
18337929,Indigo Delicatessen,Gurgaon,DLF Cyber City,77.0884181,28.4940166,"European, Continental",1800,Yes,Yes,3,4.2,205
18337965,BTW,New Delhi,Kirti Nagar,77.1371133,28.6542971,"Street Food, South Indian, Mithai",400,No,No,1,3.2,19
18337975,Jugnu Gaming Zone and Cafe,New Delhi,Anand Vihar,77.3103233,28.6578549,"Cafe, North Indian, Fast Food",600,No,No,2,2.9,4
18339049,Food O Gram,Gurgaon,DLF Phase 4,77.0859584,28.4699579,"North Indian, Mughlai",600,No,Yes,2,4,88
18339329,Amrit's Agni Multi Cuisine Restaurant,Noida,Sector 48,77.3676875,28.5574096,"North Indian, Chinese",550,No,No,2,2.9,4
18339800,DELI2NITE,New Delhi,Sarita Vihar,77.2970357,28.5325576,"North Indian, Fast Food, Chinese",700,No,Yes,2,2.6,15
18339874,Farzi Cafe,Bangalore,UB City,77.5960137,12.9721612,Modern Indian,1500,No,No,3,4.4,754
18340727,Haji Mohd. Hussain,New Delhi,Jama Masjid,77.2336085,28.6489324,Mughlai,300,No,No,1,3.6,22
18340903,Aroma,Noida,Sector 132,77.4133126,28.5074459,"South Indian, North Indian, Street Food",300,No,No,1,3,4
18341082,Hungry Gopal,Gurgaon,Sushant Lok,77.0786436,28.4543078,"Bengali, Fast Food",450,No,No,1,3.2,27
18341926,Cafe Amaretto,Gurgaon,"DLF South Point Mall, Golf Course Road",77.0991184,28.4481557,"Cafe, Italian, European, Bakery",1400,Yes,Yes,3,4.1,147
18342098,Chef's Paradise,New Delhi,Vasundhara Enclave,77.30650049,28.59154464,"North Indian, Mughlai, Chinese",400,No,Yes,1,3.1,36
18342132,Padam Chaat Corner,New Delhi,Chandni Chowk,77.23,28.66,Street Food,100,No,No,1,3,4
18342940,Bakar The Cafe,New Delhi,Delhi University-GTB Nagar,77.2031499,28.6951306,Cafe,400,No,No,1,4.1,111
18343001,Cafe Sante,Gurgaon,Sushant Lok,77.0815524,28.4510321,Cafe,1100,No,No,3,4.3,62
18343124,Swaaddesh,Patna,Sri Krishnapuri,85.1154613,25.61552768,"North Indian, Chinese",700,No,No,2,3.5,45
18343731,Mumbai Local,Kolkata,Ballygunge,88.3662166,22.5336623,"North Indian, Chinese, Street Food",1200,Yes,No,3,4.2,704
18343904,Amchur,New Delhi,Shahdara,77.2858644,28.6816566,North Indian,450,No,No,1,2.9,6
18344490,Colonel's Kababz,New Delhi,Barakhamba Road,77.2322198,28.6291908,"North Indian, Fast Food",600,No,Yes,2,3.4,38
18345461,Wakhra Swaad,Noida,Sector 26,77.3352977,28.5768276,"North Indian, Fast Food",500,No,Yes,2,4.1,112
18345519,Shake Eat Up,New Delhi,Netaji Subhash Place,77.1512576,28.6930397,"Fast Food, Beverages",400,No,No,1,3.9,155
18345728,Masala Library,New Delhi,Janpath,77.2186451,28.6182446,Modern Indian,5000,No,No,4,4.9,408
18345730,Sushiya Express,New Delhi,Laxmi Nagar,77.285893,28.6355744,"Sushi, Asian",800,No,Yes,2,3.7,40
18345739,BarShala,New Delhi,Janakpuri,77.0816045,28.6295635,Finger Food,600,No,No,2,3.5,40
18345747,Thee Pot,Noida,Sector 37,77.3399353,28.5653929,"Cafe, Fast Food",400,No,Yes,1,3.7,80
18345755,Plumber - The Lounge,New Delhi,Malviya Nagar,77.2136424,28.5388893,"Thai, Chinese, North Indian",1500,No,No,3,3.9,38
18345767,Puskar Raj Momos & Chinese Corner,Gurgaon,Sector 56,77.0992973,28.4252326,Chinese,200,No,No,1,3,4
18345778,Food Scouts,New Delhi,Rajouri Garden,77.11999476,28.65081196,"North Indian, Chinese, Continental",700,No,Yes,2,4.4,229
18345780,Curry N' Tandoor,Gurgaon,Sector 45,77.0598166,28.4345074,"Mughlai, North Indian",500,No,No,2,3.2,18
18345810,Tongue Thai'd,New Delhi,Lajpat Nagar 2,77.2393235,28.5710548,"Asian, Thai",1000,No,Yes,3,3.7,57
18346730,Hira Sweets,Noida,Sector 18,77.32480153,28.57024863,"Mithai, North Indian, South Indian, Street Food, Chinese",600,No,No,2,3.3,36
18346857,Lodhi Knights,New Delhi,Lodhi Colony,77.2202427,28.5853283,Fast Food,200,No,No,1,3.1,8
18346996,3Cherryz Sky Lounge & Cafe,Varanasi,Sigra,82.99116335,25.31717627,"Cafe, North Indian, Chinese",500,No,No,3,3.2,26
18348790,The Tiffin Hut,New Delhi,Saket,77.19903778,28.51688047,North Indian,300,No,No,1,3.2,10
18348970,Stop My Starvation,New Delhi,Malviya Nagar,77.2112209,28.5364043,"Cafe, Desserts",300,No,Yes,1,4.3,126
18349733,The Ice Cafe,New Delhi,Kamla Nagar,77.20695868,28.6815983,"Cafe, Chinese, Continental, Italian, Desserts, Beverages",400,No,No,1,3.2,28
18349796,Chargrill Resto Bar,New Delhi,Karol Bagh,77.18920581,28.64902483,"North Indian, European, South Indian",900,Yes,Yes,2,3.6,43
18349892,Faaso's,Gurgaon,"Central Plaza Mall, Golf Course Road",77.1005772,28.443403,"North Indian, Fast Food",600,No,Yes,2,3.6,33
18349894,Anjlika,Gurgaon,"DLF South Point Mall, Golf Course Road",77.0992983,28.447904,"Bakery, Desserts, Fast Food",400,No,No,1,3.1,7
18349895,Walk In The Woods,Noida,Sector 18,77.324447,28.569182,"North Indian, Mughlai, Chinese",1400,Yes,Yes,3,3,203
18349898,BBQ Factory,Gurgaon,"Central Plaza Mall, Golf Course Road",77.1009883,28.442717,North Indian,1400,Yes,Yes,3,3.9,146
18349901,Anmol Chicken Corner,New Delhi,Jama Masjid,77.2349022,28.6498101,North Indian,400,No,No,1,3.1,7
18349905,Kebab Xpress,Noida,"Logix City Centre, Sector 32, Noida",77.3535737,28.5743001,"North Indian, Mughlai",600,No,No,2,2.9,7
18349910,Babu Bhai Kabab Wale,New Delhi,Jama Masjid,77.2339142,28.6472969,Mughlai,200,No,No,1,3.4,12
18349911,Live Wok,Gurgaon,"Unitech Infospace, Sector 21, Gurgaon",77.0714215,28.5096807,"Chinese, Asian, Thai",500,Yes,No,2,3.6,45
18349916,Superstar Caf��,New Delhi,Satyaniketan,77.16886461,28.58839226,"Cafe, Continental, Italian",600,No,Yes,2,4.2,530
18349919,Natural Ice Cream,New Delhi,Hauz Khas,77.2045658,28.5513376,Ice Cream,150,No,Yes,1,4.5,67
18349921,Sumo Sushi,New Delhi,Greater Kailash (GK) 2,77.23985,28.5417418,Sushi,1000,No,Yes,3,4,70
18349923,Office Office,New Delhi,Janpath,77.2196331,28.6269407,"North Indian, Continental",1200,No,No,3,3.9,291
18349929,Keventers,Noida,Sector 38,77.3221651,28.5643934,Beverages,400,No,No,1,3.1,7
18349930,Taj Cafe,New Delhi,Lajpat Nagar 2,77.243883,28.5693849,"North Indian, Chinese",600,No,No,2,3.1,18
18349937,Keventers,New Delhi,SDA,77.1968157,28.5465265,Beverages,400,No,No,1,3.6,18
18349974,Frozen Pan,New Delhi,Kamla Nagar,77.20738649,28.6809212,"Ice Cream, Fast Food, Beverages",250,No,No,1,3.9,72
18350020,Kargo,Pune,Koregaon Park,73.89648478,18.53656175,"Charcoal Grill, Italian, North Indian, European, Indonesian, Thai",900,Yes,No,2,4.4,635
18350101,The Taste of Delhi,New Delhi,Pitampura,77.1377755,28.7065181,North Indian,500,No,Yes,2,3.3,128
18350112,Target Ice Cream & Bakers,New Delhi,Anand Vihar,77.3128538,28.660001,"Desserts, Bakery, Pizza, Burger, Continental",350,No,Yes,1,3.6,58
18350118,Dialogue Lounge & Caf��,New Delhi,Kirti Nagar,77.1373231,28.6545957,"Cafe, Continental",750,No,No,2,3,4
18350120,Ko Jitters,Gurgaon,Old Railway Road,77.0166864,28.4678506,"Fast Food, Beverages",450,No,No,1,3,6
18350121,Biryani Blues,New Delhi,"Vasant Square Mall, Vasant Kunj",77.1569671,28.5251478,"Biryani, Hyderabadi",750,No,Yes,2,3.9,105
18350125,Nukkadwala,Gurgaon,"Unitech Infospace, Sector 21, Gurgaon",77.07199864,28.51028625,"Fast Food, Street Food",300,No,No,1,3.2,25
18350143,Desi Vibes,New Delhi,Defence Colony,77.230142,28.5738142,"North Indian, Mughlai",1500,Yes,Yes,3,4,183
18350231,Keventers,New Delhi,"Unity One Mall, Janakpuri",77.0770547,28.6290915,Beverages,400,No,No,1,3.8,37
18350234,Spanish Delights,New Delhi,Shahpur Jat,77.2154113,28.5496438,Ice Cream,200,No,No,1,3.5,23
18350499,The Night Owl,New Delhi,Delhi University-GTB Nagar,77.2048468,28.6991883,Chinese,450,No,Yes,1,2.8,51
18351053,Cup and Cones,Noida,Sector 72,77.3811864,28.5663773,Desserts,150,No,Yes,1,3.1,10
18352179,Chicago Pizza,New Delhi,Punjabi Bagh,77.12736078,28.66595077,Pizza,600,No,Yes,2,2.6,10
18352184,Keventers,Noida,Sector 41,77.3609306,28.5614537,Beverages,400,No,No,1,2.9,4
18352186,Keventers,New Delhi,Model Town 2,77.190347,28.7060128,Beverages,400,No,No,1,3.1,17
18352208,Bake-a-boo,Gurgaon,DLF Phase 3,77.09623341,28.49025712,Bakery,200,No,Yes,1,3.7,55
18352214,Mama's,New Delhi,South Extension 2,77.2201272,28.5677962,"North Indian, Chinese, Mughlai",900,No,No,2,3.5,40
18352249,KFC,Noida,"Logix City Centre, Sector 32, Noida",77.3536634,28.5742189,"American, Fast Food, Burger",500,No,Yes,2,2.5,15
18352256,Spanish Delights,New Delhi,Greater Kailash (GK) 2,77.2398689,28.5410272,Ice Cream,200,No,No,1,3.1,10
18352262,Hunger Strike,Noida,Sector 37,77.3404288,28.5653946,"Fast Food, North Indian",400,No,Yes,1,3.7,92
18352263,Da Pizza Corner,New Delhi,Qutab Institutional Area,77.18545038,28.54047405,Pizza,600,No,Yes,2,2.9,4
18352277,Pind Balluchi,Gurgaon,Udyog Vihar,77.088159,28.4991161,"North Indian, Mughlai",1000,No,Yes,3,2.7,7
18352278,Wah G Wah,New Delhi,Shalimar Bagh,77.1636597,28.7068565,"North Indian, Chinese",450,No,Yes,1,2.6,7
18352295,Kk Chaap Express,Gurgaon,Sector 31,77.0506317,28.4527412,"Fast Food, North Indian",250,No,No,1,3.3,8
18352678,Wow! Momo,New Delhi,"Unity One Mall, Janakpuri",77.076886,28.6291105,"Tibetan, Chinese",350,No,Yes,1,2.9,77
18353121,Flechazo,Bangalore,Marathahalli,77.696664,12.97537691,"Asian, Mediterranean, North Indian",1200,Yes,No,3,4.4,983
18353692,Vadapav Junction & More,New Delhi,Malviya Nagar,77.2122866,28.5369963,"Street Food, Fast Food",350,No,Yes,1,3.3,37
18353710,The Fresh Chicken Store,Gurgaon,Ardee City,77.0757671,28.4418793,"Raw Meats, Fast Food",350,No,No,1,2.9,4
18354257,Pyaali,New Delhi,Laxmi Nagar,77.28276461,28.63415519,"Fast Food, Tea",200,No,Yes,1,2.8,7
18354483,Farzi Cafe,Pune,Kalyani Nagar,73.9051007,18.5436256,Modern Indian,1500,No,No,3,4.3,868
18354624,Kathi Roll Corner 44,New Delhi,Hauz Khas,77.2093121,28.5554938,Fast Food,250,No,Yes,1,3.1,4
18354627,Royal Chick 'N',New Delhi,Chittaranjan Park,77.2481801,28.5414227,"Mughlai, North Indian, Chinese",300,No,Yes,1,3.3,18
18354631,Caf�� Burger BC,Gurgaon,Sushant Lok,77.0794255,28.4504791,Fast Food,300,No,Yes,1,3.7,65
18354639,Panchwati Rasoi,New Delhi,Anand Vihar,77.317158,28.6598763,"North Indian, Chinese",250,No,No,1,3.8,62
18354645,Chaayos,New Delhi,Greater Kailash (GK) 2,77.2432781,28.5341539,"Cafe, Tea",400,No,Yes,1,3.8,68
18354650,Urban Gala,New Delhi,"The India Mall, New Friends Colony",77.26885669,28.56179522,"Chinese, Cafe",700,No,No,2,2.8,19
18354658,Punjabi Chaap Corner,New Delhi,Alaknanda,77.2542022,28.533376,North Indian,250,No,No,1,2.9,4
18354665,Flying Cakes,Gurgaon,Sector 31,77.0571362,28.4497559,Bakery,350,No,Yes,1,2.4,13
18354969,Oberoi's,New Delhi,Defence Colony,77.23895844,28.57772917,"North Indian, Mughlai",450,No,No,1,3.2,8
18354972,King Chilly Kitchen,New Delhi,Malviya Nagar,77.2167814,28.5357192,"Chinese, Tibetan",400,No,Yes,1,3.2,17
18354973,Tikka- Way,New Delhi,Kalkaji,77.25476695,28.5417806,"North Indian, Chinese",850,No,Yes,2,3.5,23
18354984,Dunkin' Donuts,Gurgaon,"MGF Metropolitan Mall, MG Road",77.0802349,28.4807697,"Burger, Desserts, Fast Food",600,No,Yes,2,3.7,26
18355037,1990's,New Delhi,Vikaspuri,77.0796054,28.6384984,"North Indian, Mughlai",250,No,No,1,3.3,15
18355106,Arabian Nites,Gurgaon,"Supermart 1, DLF Phase 4",77.0868749,28.4625024,Lebanese,450,No,Yes,1,3.8,158
18355107,Tibb's Frankie,New Delhi,Chittaranjan Park,77.2534364,28.5363915,Fast Food,250,No,No,1,3.2,16
18355110,Curries & Kebabs,New Delhi,Jangpura,77.2583408,28.5791847,"North Indian, Mughlai, Chinese",500,No,Yes,2,2.7,7
18355112,Burger Point,Faridabad,Sector 15,77.3220773,28.3949736,"Burger, Fast Food",300,No,Yes,1,3.5,24
18355123,Joost Juice Bar,New Delhi,"Epicuria Food Mall, Nehru Place",77.2517407,28.5514411,Juices,300,No,No,1,3.2,9
18355138,Grill Master,New Delhi,Satyaniketan,77.16855716,28.58764742,Fast Food,300,No,Yes,1,3.7,26
18355146,Galina Restaurant,New Delhi,Tagore Garden,77.1163525,28.6461897,North Indian,700,No,No,2,3.5,38
18355152,Satvik Rasoi,New Delhi,Rohini,77.1197071,28.7116727,North Indian,700,No,Yes,2,3.8,31
18355419,Nachos And Company,New Delhi,Green Park,77.2018467,28.5608102,Mexican,700,No,No,2,3.4,14
18356019,The Hub,Faridabad,Sector 9,77.3315619,28.3765371,"Bakery, Fast Food",200,No,No,1,3.1,9
18356357,La Pino'z Pizza,Gurgaon,Sector 31,77.0502902,28.4530361,"Pizza, Italian",650,Yes,Yes,2,3.5,22
18356469,Prost Brew Pub,Hyderabad,Jubilee Hills,78.40035025,17.43147653,"Italian, Continental, Chinese",1200,Yes,No,3,4.1,594
18356773,Mom Hand Momos,New Delhi,Satyaniketan,77.16901079,28.58770395,Chinese,100,No,No,1,3.3,8
18356784,Keventers,New Delhi,"Moments Mall, Kirti Nagar",77.1467208,28.6568576,Beverages,400,No,No,1,3.3,11
18356800,BarShala,New Delhi,Paharganj,77.224386,28.641786,Finger Food,600,No,No,2,3.1,14
18356808,Coalition Cafe,New Delhi,GTB Nagar,77.2044316,28.6945529,Cafe,800,No,No,2,3.4,34
18356811,Hungry Hut,New Delhi,Mahipalpur,77.1291911,28.5420749,"North Indian, Chinese, Mughlai",700,No,No,2,3.1,6
18356817,Grill Zone,New Delhi,Paschim Vihar,77.10953582,28.67279557,"Fast Food, Italian, Pizza",300,No,Yes,1,3.4,23
18356840,Lets Bake Love,New Delhi,Lajpat Nagar 1,77.240304,28.573524,"Bakery, Desserts",600,No,No,2,3,4
18357109,Chanky Restruoo,New Delhi,Safdarjung,77.19549257,28.56269484,Chinese,500,No,No,2,3,12
18357527,Treat Up Cafe and Restaurant,New Delhi,Safdarjung,77.19541814,28.56274136,"Cafe, American, Continental, Nepalese",500,No,No,2,3.6,31
18357533,New Zaika Kathi Rolls,New Delhi,Sarita Vihar,77.2917987,28.5351255,Fast Food,300,No,No,1,3.1,8
18357542,Food For Thought,New Delhi,Malviya Nagar,77.2001377,28.5322332,"North Indian, Italian",700,No,Yes,2,3.8,55
18357543,Mirchievous,Noida,"Ganga Shopping Complex, Sector 29",77.3351088,28.5678557,North Indian,650,No,Yes,2,3.9,44
18357544,The Paradise Biryani,Gurgaon,DLF Phase 3,77.0994974,28.4942093,"Biryani, North Indian",700,No,Yes,2,2.9,22
18357548,Book Food Kitchen,Noida,Sector 132,77.40612611,28.5131767,"North Indian, Chinese",400,No,Yes,1,3.1,19
18357558,The Zest,New Delhi,Janpath,77.21957177,28.62727844,"North Indian, Continental",1100,Yes,No,3,3.2,11
18357562,Chawla Snacks,New Delhi,Jangpura,77.2467751,28.5826876,North Indian,250,No,No,1,2.9,4
18357570,Cafe Cup of Life,Gurgaon,Sector 7,77.0162592,28.4681375,"Cafe, Fast Food, Chinese",550,No,Yes,2,3.7,45
18357911,Tourist Janpath,New Delhi,Janpath,77.2196051,28.6291434,"North Indian, American, Chinese",2000,Yes,No,4,4.1,501
18357912,KC Bakers,Gurgaon,Sector 8,77.022728,28.455974,Bakery,350,No,Yes,1,3.2,13
18357940,Zabardast Indian Kitchen,New Delhi,Connaught Place,77.22217988,28.63259937,North Indian,1800,Yes,Yes,3,4.7,242
18357946,Dunkin' Donuts,New Delhi,"Pacific Mall, Tagore Garden",77.1064285,28.6424049,"Burger, Desserts, Fast Food",600,No,No,2,3.4,36
18357957,Shri Rudram,New Delhi,Shalimar Bagh,77.1673875,28.7082414,"North Indian, Chinese",500,No,No,2,3.1,5
18358157,Kowloon Express,New Delhi,East of Kailash,77.2474937,28.5532108,"North Indian, Italian, Chinese, Fast Food",400,No,Yes,1,3.4,17
18358164,The Punter House,New Delhi,Satyaniketan,77.1672543,28.5877069,"Cafe, Continental, Mexican, Italian, North Indian, Chinese",800,Yes,No,2,3.7,177
18358171,Costa Coffee,New Delhi,South Extension 2,77.2208202,28.5676806,Cafe,600,No,No,2,3.1,6
18358183,Hangout Cafe,Gurgaon,Old Railway Road,77.0196893,28.4653555,"Fast Food, Chinese",200,No,Yes,1,3.4,27
18358184,Aurangzeb Rd,New Delhi,Naraina,77.136724,28.6282528,"North Indian, Mughlai",500,No,Yes,2,3.4,23
18358189,Yomo-Your Only Momo Outlet,Gurgaon,Sector 39,77.04963807,28.45321428,Fast Food,150,No,No,1,3,5
18358191,Pichli Gali,Noida,Sector 62,77.3701709,28.6193448,"North Indian, Chinese, Fast Food",300,No,No,1,3,5
18358201,Peppers & Pipes,New Delhi,Pitampura,77.1452358,28.7147566,"Chinese, Italian, Continental",600,No,Yes,2,3.1,15
18358295,Food Box,New Delhi,Mukherjee Nagar,77.2121775,28.7064006,Fast Food,300,No,No,1,3,4
18358654,Scoops,New Delhi,Uttam Nagar,77.0580204,28.6203826,"Beverages, Fast Food",200,No,No,1,2.8,9
18358675,TBH - The Big House Cafe,New Delhi,Satyaniketan,77.1679732,28.5882237,"Cafe, Continental, North Indian, Chinese, Mexican",700,No,Yes,2,4,107
18358681,Drinks At Stake - Bar Exchange,New Delhi,Punjabi Bagh,77.12182269,28.66681066,"North Indian, Chinese, Italian, Continental",1200,Yes,No,3,3.8,96
18358682,Chai Shots,New Delhi,Jasola,77.2862858,28.5398301,"Beverages, Fast Food",200,No,No,1,3,15
18358685,Chawnsan Chef,New Delhi,Safdarjung,77.198889,28.559828,"Mughlai, North Indian, Chinese",700,No,Yes,2,3.4,13
18358700,Pasta La Vista,New Delhi,Green Park,77.2080004,28.5577669,Cafe,600,No,Yes,2,3.8,95
18358841,Cafe Cook,New Delhi,Patparganj,77.3102527,28.6351477,"Fast Food, Desserts",400,No,Yes,1,2.8,15
18359259,Havmor Ice Cream,New Delhi,Hauz Khas,77.2045516,28.5513546,Ice Cream,200,No,Yes,1,3.6,30
18359262,Chai Garam,New Delhi,Jasola,77.2866593,28.5377077,"Beverages, Fast Food",300,No,No,1,2.9,6
18359286,Happy Beings,Gurgaon,DLF Phase 3,77.094627,28.490666,"North Indian, Mughlai, Chinese",500,No,Yes,2,3.5,66
18359287,Chin China,New Delhi,Prashant Vihar,77.1346295,28.7159746,Chinese,150,No,No,1,3.1,9
18359288,Manohar Cakes & Bikaneri,New Delhi,Vijay Nagar,77.2013137,28.6914552,"Mithai, Fast Food",150,No,No,1,3.5,18
18359295,Take N Taste,New Delhi,Vijay Nagar,77.2011834,28.6901314,"North Indian, Chinese",400,No,Yes,1,3.1,15
18359296,Liquid,New Delhi,Prashant Vihar,77.1375058,28.7127596,"North Indian, Mughlai, Chinese",2400,Yes,No,4,3.2,11
18359322,Heaven's Point,Noida,Sector 37,77.3425375,28.5691352,Fast Food,100,No,No,1,3,6
18359331,Oregano India,Faridabad,Sector 10,77.3266079,28.3689797,"Fast Food, Chinese, Italian",500,No,No,2,3.1,11
18359919,Onesta,Bangalore,JP Nagar,77.59679094,12.90622878,"Pizza, Cafe, Italian",600,No,No,2,4.6,781
18360098,Goli Vada Pav No. 1,Gurgaon,Sector 31,77.0510504,28.4534826,Street Food,150,No,Yes,1,3.1,5
18360143,Cafe Bonkerz,Gurgaon,"Sushant Shopping Arcade, Sushant Lok, Gurgaon",77.0787061,28.4604516,"American, Fast Food",850,No,Yes,2,3.6,41
18360284,Let's Meet Up,New Delhi,Kirti Nagar,77.14399081,28.64679749,"Fast Food, Bakery",350,No,No,1,3.2,16
18361198,Open Kitchen,Noida,Sector 29,77.3353589,28.5672923,"North Indian, Mughlai",600,No,Yes,2,3,12
18361220,The Taste,New Delhi,Pitampura,77.1393205,28.7071071,"Chinese, Fast Food",250,No,No,1,3,4
18361221,Pita Pit,Noida,"Logix City Centre, Sector 32, Noida",77.3536634,28.5743086,"Healthy Food, Salad",600,No,Yes,2,3.6,20
18361241,Tandoori Nights,New Delhi,Anand Vihar,77.3169899,28.6604475,"Mughlai, North Indian",650,No,No,2,3,5
18361244,Utsav,New Delhi,Netaji Subhash Place,77.1493702,28.6939329,Bakery,250,No,No,1,3.5,13
18361738,The Midnight Hub - C,New Delhi,Lajpat Nagar 1,77.245041,28.57453,"North Indian, Chinese, Fast Food",450,No,Yes,1,2.6,102
18361742,Cafe Shloka,New Delhi,Karkardooma,77.3090365,28.6537039,"Cafe, Italian, Chinese, North Indian",1000,No,Yes,3,3.5,63
18361747,t Lounge by Dilmah,New Delhi,Khan Market,77.2271332,28.6010869,"Cafe, Tea, Desserts",800,No,No,2,3.6,34
18361754,Purani Delhi 6,New Delhi,Gujranwala Town,77.1905019,28.6924395,"North Indian, Mughlai",400,No,No,1,3,4
18361758,Keventers,New Delhi,GTB Nagar,77.2041375,28.695646,Beverages,400,No,No,1,3,5
18361762,Kaiser,Gurgaon,DLF Phase 4,77.088706,28.46147,"North Indian, Mughlai",650,No,Yes,2,4.1,152
18361772,Lord of Grillz,Gurgaon,Golf Course Road,77.1042874,28.4372372,"Chinese, North Indian, Italian, Continental",800,No,Yes,2,3.2,30
18361778,Ninkasi Imperial Brews & Cookery,Gurgaon,"DLF Star Mall, Sector 30",77.0526236,28.4616176,"North Indian, Asian, European",3000,Yes,No,4,4.2,77
18361780,Calendar Khana Laao,New Delhi,Netaji Subhash Place,77.1490259,28.6926883,"North Indian, Chinese, Continental",1000,No,Yes,3,4.2,42
18362165,The Haus,Surat,Piplod,72.78912205,21.17009563,"Cafe, Desserts",500,No,No,2,3.9,28
18362677,Michael's Kitchen,Bhubaneshwar,Gajapati Nagar,85.83394811,20.31149633,"North Indian, Asian, European",850,No,No,2,3.7,118
18363053,Keshar,New Delhi,Mukherjee Nagar,77.2118241,28.7102543,"North Indian, South Indian, Chinese",400,No,No,1,3,4
18363062,Grill King Kabab & Curries,Gurgaon,Sector 54,77.1042435,28.4372591,"North Indian, Chinese",500,No,Yes,2,2.4,20
18363074,Amritsari Kulcha,New Delhi,Pitampura,77.1355283,28.7085403,North Indian,100,No,No,1,3.1,4
18363078,Mister Mughal,Faridabad,Sector 86,77.3423218,28.4067402,Mughlai,600,No,Yes,2,3.5,33
18363088,Behrouz Biryani,Noida,Sector 41,77.361455,28.569307,Biryani,600,No,Yes,2,3.5,63
18363093,Flashback Midnight Hunger,New Delhi,Rajinder Nagar,77.1778506,28.643732,"Italian, Continental, Fast Food, Chinese",600,No,Yes,2,3.4,50
18363209,Cafe TAB,New Delhi,Rajouri Garden,77.11567003,28.63090904,Cafe,500,No,Yes,2,3,17
18363391,Depot48,New Delhi,Greater Kailash (GK) 1,77.2329263,28.556869,"American, Mexican, Finger Food",1800,Yes,Yes,3,4.2,107
18363405,Jarfull,Gurgaon,Sushant Lok,77.0791557,28.4605845,"South Indian, Desserts, Beverages",200,No,Yes,1,3.7,25
18363787,The Culinary Pitaara,New Delhi,Defence Colony,77.228705,28.5742151,"North Indian, Chinese",900,No,Yes,2,4.2,95
18364239,Caf�� Befikre,New Delhi,Satyaniketan,77.17,28.59,"Chinese, Continental",600,No,Yes,2,3.8,80
